horizon,threshold_type,threshold_value,target_usage,baseline_family,baseline_name,row_count,scored_row_count,positive_event_count,event_base_rate,score_available_rate,roc_auc,average_precision,brier_like_score_if_score_in_0_1,spearman_score_vs_event,spearman_score_vs_future_mae,spearman_score_vs_future_mdd,spearman_score_vs_future_return,quantile_lift_top_decile,quantile_lift_top_quintile,top_decile_future_mae_mean,top_decile_future_mdd_mean,monotonic_decile_event_rate_status
10,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.4405466970387244,0.0008136696501220504,0.0010223106791755184,-0.004393914295755502,0.05984936044531892,0.20930172552919157,0.2540843397234666,0.0,0.0,-0.00517791507442398,0.03625897462226617,non_monotonic
20,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_20,2196,2196,463,0.21083788706739526,1.0,0.5064339919165382,0.2462535098871772,0.20134658430792055,0.009091355075556029,0.0609636220121872,0.15097850679802674,0.2077391738779681,1.250422148046338,1.164186137836246,-0.017592664615591277,0.07590312124867353,non_monotonic
20,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,242,0.11020036429872496,1.0,0.5527673684833823,0.1797953199066137,0.10534683933239858,0.057239223209752645,0.0609636220121872,0.15097850679802674,0.2077391738779681,1.7736288504883546,1.5467693463561232,-0.017592664615591277,0.07590312124867353,non_monotonic
20,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,84,0.03825136612021858,1.0,0.6079376352813853,0.13257897338126265,0.03683438774510368,0.07171629276578088,0.0609636220121872,0.15097850679802674,0.2077391738779681,2.733116883116883,1.9607142857142856,-0.017592664615591277,0.07590312124867353,non_monotonic
20,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,36,0.01639344262295082,1.0,0.6867541152263374,0.18896681230005755,0.01604944876505576,0.08214982426646479,0.0609636220121872,0.15097850679802674,0.2077391738779681,4.159090909090908,2.634090909090909,-0.017592664615591277,0.07590312124867353,non_monotonic
1,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.7098647210822313,0.05378229776874503,0.008797805180857907,0.06754842862398606,0.0493697264504368,0.04243359037328031,0.0493697264504368,4.686674669867947,3.2303294719422295,0.006748854890130617,0.005969854999320687,non_monotonic
1,fixed,0.05,diagnostic_only,range_based_volatility,garman_klass_vol_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.9707842132239877,0.017241379310344827,0.001054716092217375,0.036902976157536974,0.0493697264504368,0.04243359037328031,0.0493697264504368,9.959183673469386,4.9923273657289,0.006748854890130617,0.005969854999320687,pass
1,fixed,0.08,diagnostic_only,range_based_volatility,garman_klass_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005773082993960708,,0.0493697264504368,0.04243359037328031,0.0493697264504368,,,0.006748854890130617,0.005969854999320687,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,range_based_volatility,garman_klass_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005773082993960708,,0.0493697264504368,0.04243359037328031,0.0493697264504368,,,0.006748854890130617,0.005969854999320687,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_60,2196,1952,83,0.04252049180327869,0.8888888888888888,0.6178743867927569,0.13238201955398995,0.04088217932655439,0.08238990650391721,-0.024029756069095888,0.12223877635398821,0.13481839917184332,2.759773789033686,1.7443071518811821,-0.0018404935003087347,0.016075747410697956,non_monotonic
3,fixed,0.05,diagnostic_only,range_based_volatility,garman_klass_vol_60,2196,1952,9,0.004610655737704918,0.8888888888888888,0.6620918396523131,0.2494043221431298,0.004925519937594947,0.03803905094642344,-0.024029756069095888,0.12223877635398821,0.13481839917184332,4.426303854875283,2.218812162546178,-0.0018404935003087347,0.016075747410697956,non_monotonic
3,fixed,0.08,diagnostic_only,range_based_volatility,garman_klass_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005773082993960708,,-0.024029756069095888,0.12223877635398821,0.13481839917184332,,,-0.0018404935003087347,0.016075747410697956,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,range_based_volatility,garman_klass_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005773082993960708,,-0.024029756069095888,0.12223877635398821,0.13481839917184332,,,-0.0018404935003087347,0.016075747410697956,insufficient_unique_scores
5,fixed,0.03,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,102,0.05225409836065574,0.8888888888888888,0.6159565447800742,0.15210794387223234,0.050116065830441286,0.08939064742540351,-0.03196803659386273,0.20649677329654564,0.25414256618884357,2.733893557422969,1.713053507848152,-0.004731406354736966,0.0228847469353082,non_monotonic
5,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.6911080711354309,0.16766418345624126,0.008792858686550789,0.06151129087342485,-0.03196803659386273,0.20649677329654564,0.25414256618884357,4.100840336134454,2.0556642094177824,-0.004731406354736966,0.0228847469353082,non_monotonic
5,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005773082993960708,,-0.03196803659386273,0.20649677329654564,0.25414256618884357,,,-0.004731406354736966,0.0228847469353082,insufficient_unique_scores
5,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005773082993960708,,-0.03196803659386273,0.20649677329654564,0.25414256618884357,,,-0.004731406354736966,0.0228847469353082,insufficient_unique_scores
10,fixed,0.03,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,234,0.11987704918032786,0.8888888888888888,0.4954080972707282,0.15696051412427534,0.11475256073650325,-0.005166816703580269,0.014353502234061392,0.2174942251095657,0.2360502913276769,1.3619396476539334,1.0880713489409142,-0.007288383480903956,0.036862240566742845,non_monotonic
10,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,73,0.03739754098360656,0.8888888888888888,0.5558844328446346,0.10789467002178052,0.03610204681827553,0.03673047414197108,0.014353502234061392,0.2174942251095657,0.2360502913276769,1.773553256919206,1.162596783799881,-0.007288383480903956,0.036862240566742845,non_monotonic
10,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,12,0.006147540983606557,0.8888888888888888,0.5452319587628865,0.014929158804496788,0.006421793927740931,0.012247508509650926,0.014353502234061392,0.2174942251095657,0.2360502913276769,1.6598639455782311,0.8320545609548168,-0.007288383480903956,0.036862240566742845,non_monotonic
10,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.4520758585340851,0.0009345794392523365,0.0010665588138266005,-0.0037565903872941835,0.014353502234061392,0.2174942251095657,0.2360502913276769,0.0,0.0,-0.007288383480903956,0.036862240566742845,non_monotonic
20,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_60,2196,1952,442,0.22643442622950818,0.8888888888888888,0.5132030805190135,0.26354376344100167,0.2162422495528583,0.019141931018700473,0.027017776797175066,0.17336572639221937,0.18880660594424653,1.2617970265029088,1.12948582935043,-0.020728173417163254,0.07937949574872445,non_monotonic
20,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,240,0.12295081967213115,0.8888888888888888,0.5504307827102803,0.18656818915421514,0.11753470918091936,0.05736725590063032,0.027017776797175066,0.17336572639221937,0.18880660594424653,1.7013605442176871,1.4560954816709293,-0.020728173417163254,0.07937949574872445,non_monotonic
20,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,84,0.0430327868852459,0.8888888888888888,0.6015154991332722,0.1278526081061081,0.041393315560474604,0.07136270440493282,0.027017776797175066,0.17336572639221937,0.18880660594424653,2.489795918367347,1.7235415905492633,-0.020728173417163254,0.07937949574872445,non_monotonic
20,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_60,2196,1952,36,0.018442622950819672,0.8888888888888888,0.6796276965901183,0.1692577885283756,0.017995720992645948,0.08372076157736058,0.027017776797175066,0.17336572639221937,0.18880660594424653,3.873015873015873,2.218812162546178,-0.020728173417163254,0.07937949574872445,non_monotonic
1,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,2196,2196,17,0.007741347905282332,1.0,0.710552601031234,0.0657025081099011,0.007878325952847124,0.0639251887267242,0.11081393933924986,-0.004433097674768697,0.11081393933924986,5.284491978609625,2.935828877005348,0.009549986003292581,0.00533453762476734,non_monotonic
1,fixed,0.05,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.9676537585421412,0.013888888888888888,0.00099948675973025,0.03456209214247527,0.11081393933924986,-0.004433097674768697,0.11081393933924986,9.98181818181818,4.99090909090909,0.009549986003292581,0.00533453762476734,pass
1,fixed,0.08,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,2196,2196,0,0.0,1.0,,,0.0005750909585846777,,0.11081393933924986,-0.004433097674768697,0.11081393933924986,,,0.009549986003292581,0.00533453762476734,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,2196,2196,0,0.0,1.0,,,0.0005750909585846777,,0.11081393933924986,-0.004433097674768697,0.11081393933924986,,,0.009549986003292581,0.00533453762476734,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,2196,2196,89,0.04052823315118397,1.0,0.594188446217264,0.1182434298620093,0.03902026257594801,0.06434032288099456,0.04061981302488801,0.09559907305205934,0.1626107441610228,2.6917262512768128,1.5701736465781408,0.0010141468960777683,0.015798395734646115,non_monotonic
3,fixed,0.05,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,2196,2196,9,0.004098360655737705,1.0,0.655895950820505,0.2037303461132978,0.004438828124959281,0.03450156646371301,0.04061981302488801,0.09559907305205934,0.1626107441610228,4.436363636363636,2.218181818181818,0.0010141468960777683,0.015798395734646115,non_monotonic
3,fixed,0.08,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,2196,2196,0,0.0,1.0,,,0.0005750909585846777,,0.04061981302488801,0.09559907305205934,0.1626107441610228,,,0.0010141468960777683,0.015798395734646115,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,2196,2196,0,0.0,1.0,,,0.0005750909585846777,,0.04061981302488801,0.09559907305205934,0.1626107441610228,,,0.0010141468960777683,0.015798395734646115,insufficient_unique_scores
5,fixed,0.03,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,116,0.052823315118397086,1.0,0.5761853448275862,0.13482890695854086,0.050729754089481355,0.059032398891806746,0.020217582636602578,0.19944559186319713,0.24312745622334014,2.495454545454545,1.4628526645768025,-0.0026549943975938688,0.02352619713986165,non_monotonic
5,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,17,0.007741347905282332,1.0,0.6818022298409956,0.13670382291307745,0.007877102436677205,0.055196382265545754,0.020217582636602578,0.19944559186319713,0.24312745622334014,4.110160427807486,2.055080213903743,-0.0026549943975938688,0.02352619713986165,non_monotonic
5,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,0,0.0,1.0,,,0.0005750909585846777,,0.020217582636602578,0.19944559186319713,0.24312745622334014,,,-0.0026549943975938688,0.02352619713986165,insufficient_unique_scores
5,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,0,0.0,1.0,,,0.0005750909585846777,,0.020217582636602578,0.19944559186319713,0.24312745622334014,,,-0.0026549943975938688,0.02352619713986165,insufficient_unique_scores
10,fixed,0.03,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,249,0.1133879781420765,1.0,0.4861170413549421,0.14478596197436414,0.10861528915370813,-0.015248355605545612,0.05837435179817083,0.21009100602851136,0.2554530324576226,1.3228915662650602,1.1224534501642933,-0.004879763155657022,0.036034167711574853,non_monotonic
10,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,73,0.033242258652094715,1.0,0.5574045515844082,0.10180500788880681,0.032146440571295225,0.0356484858550877,0.05837435179817083,0.21009100602851136,0.2554530324576226,1.7775840597758408,1.504109589041096,-0.004879763155657022,0.036034167711574853,non_monotonic
10,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,12,0.00546448087431694,1.0,0.550976800976801,0.015892016029023872,0.005767760482142954,0.013018107406092485,0.05837435179817083,0.21009100602851136,0.2554530324576226,1.6636363636363636,1.6636363636363636,-0.004879763155657022,0.036034167711574853,non_monotonic
10,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.41002277904328016,0.0007716049382716049,0.0010103629428627413,-0.006649793665990128,0.05837435179817083,0.21009100602851136,0.2554530324576226,0.0,0.0,-0.004879763155657022,0.036034167711574853,non_monotonic
20,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_20,2196,2196,463,0.21083788706739526,1.0,0.5069275242746881,0.24213787817728638,0.20144711853322983,0.009788725847453402,0.06073557039015932,0.14747525152435786,0.21100680633627386,1.228863145493815,1.1749656391125074,-0.01701423000252569,0.0754631148892308,non_monotonic
20,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,242,0.11020036429872496,1.0,0.5520229746990704,0.1735433853917498,0.10539566345173018,0.05643174458800558,0.06073557039015932,0.14747525152435786,0.21100680633627386,1.732381667918858,1.5673929376408715,-0.01701423000252569,0.0754631148892308,non_monotonic
20,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,84,0.03825136612021858,1.0,0.604037022005772,0.1211526670593044,0.036846740319166425,0.06912463395362775,0.06073557039015932,0.14747525152435786,0.21100680633627386,2.6142857142857143,1.9607142857142856,-0.01701423000252569,0.0754631148892308,non_monotonic
20,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_20,2196,2196,36,0.01639344262295082,1.0,0.683397633744856,0.1652310899618471,0.016047977250373168,0.08067336757086174,0.06073557039015932,0.14747525152435786,0.21100680633627386,3.8818181818181814,2.634090909090909,-0.01701423000252569,0.0754631148892308,non_monotonic
1,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.7117799057607539,0.05231240700676831,0.008789304577902175,0.06816486246237399,0.04899824605403461,0.043376510766123394,0.04899824605403461,4.686674669867947,2.936663156311118,0.006778015904228478,0.005995418997070715,non_monotonic
1,fixed,0.05,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.9707842132239877,0.017241379310344827,0.0010420000373844605,0.036902976157536974,0.04899824605403461,0.043376510766123394,0.04899824605403461,9.959183673469386,4.9923273657289,0.006778015904228478,0.005995418997070715,pass
1,fixed,0.08,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005645547610956915,,0.04899824605403461,0.043376510766123394,0.04899824605403461,,,0.006778015904228478,0.005995418997070715,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005645547610956915,,0.04899824605403461,0.043376510766123394,0.04899824605403461,,,0.006778015904228478,0.005995418997070715,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,2196,1952,83,0.04252049180327869,0.8888888888888888,0.6221740896168946,0.13081428296804515,0.04088699748512533,0.08539524229665534,-0.024262011381797816,0.12089643779014134,0.1360316013851022,2.759773789033686,1.6841586294025206,-0.0019854555044450215,0.01623776082978793,non_monotonic
3,fixed,0.05,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,2196,1952,9,0.004610655737704918,0.8888888888888888,0.6669525933550637,0.2454385221680196,0.004914595825250548,0.03917975277406359,-0.024262011381797816,0.12089643779014134,0.1360316013851022,4.426303854875283,2.218812162546178,-0.0019854555044450215,0.01623776082978793,non_monotonic
3,fixed,0.08,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005645547610956915,,-0.024262011381797816,0.12089643779014134,0.1360316013851022,,,-0.0019854555044450215,0.01623776082978793,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005645547610956915,,-0.024262011381797816,0.12089643779014134,0.1360316013851022,,,-0.0019854555044450215,0.01623776082978793,insufficient_unique_scores
5,fixed,0.03,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,102,0.05225409836065574,0.8888888888888888,0.6201907790143084,0.15136299160103422,0.050124802190869094,0.09265480936009102,-0.032124207212590204,0.20575518613524918,0.25452204259320493,2.733893557422969,1.6641091219096333,-0.004833223998484455,0.022996503213405017,non_monotonic
5,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.6949992400060799,0.16794172034079244,0.008782654425933211,0.06276372787840351,-0.032124207212590204,0.20575518613524918,0.25452204259320493,4.100840336134454,2.0556642094177824,-0.004833223998484455,0.022996503213405017,non_monotonic
5,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005645547610956915,,-0.032124207212590204,0.20575518613524918,0.25452204259320493,,,-0.004833223998484455,0.022996503213405017,insufficient_unique_scores
5,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.0005645547610956915,,-0.032124207212590204,0.20575518613524918,0.25452204259320493,,,-0.004833223998484455,0.022996503213405017,insufficient_unique_scores
10,fixed,0.03,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,234,0.11987704918032786,0.8888888888888888,0.4955075967881556,0.15558270832758486,0.1148050942671251,-0.005054859678583946,0.015174101424565939,0.2149843428304587,0.24027790141796004,1.3619396476539334,1.0240671519443898,-0.007452660857165753,0.03743838153192609,non_monotonic
10,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,73,0.03739754098360656,0.8888888888888888,0.5528516334103684,0.10458533743051938,0.03611242169323066,0.034737143342537254,0.015174101424565939,0.2149843428304587,0.24027790141796004,1.773553256919206,1.0258206915881303,-0.007452660857165753,0.03743838153192609,non_monotonic
10,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,12,0.006147540983606557,0.8888888888888888,0.5391752577319587,0.012989566665889872,0.006413958649416729,0.010607528737703367,0.015174101424565939,0.2149843428304587,0.24027790141796004,1.6598639455782311,0.8320545609548168,-0.007452660857165753,0.03743838153192609,non_monotonic
10,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.4033828805740646,0.0008583690987124463,0.0010544968263931796,-0.007573446930534263,0.015174101424565939,0.2149843428304587,0.24027790141796004,0.0,0.0,-0.007452660857165753,0.03743838153192609,non_monotonic
20,fixed,0.03,diagnostic_only,range_based_volatility,rogers_satchell_vol_60,2196,1952,442,0.22643442622950818,0.8888888888888888,0.5116508345569506,0.26059884802995537,0.2163625384613882,0.016891472492216845,0.030146243952381687,0.16707480184358514,0.19515339370003118,1.2843291162618895,1.0843063961764128,-0.020843889598726646,0.07899356702799282,non_monotonic
20,fixed,0.05,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,240,0.12295081967213115,0.8888888888888888,0.5479823792834891,0.18350584433984327,0.11759565533074716,0.05458208822358606,0.030146243952381687,0.16707480184358514,0.19515339370003118,1.7428571428571429,1.3936913895993182,-0.020843889598726646,0.07899356702799282,non_monotonic
20,fixed,0.08,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,84,0.0430327868852459,0.8888888888888888,0.5950405322728664,0.12236794398705458,0.04141218584275279,0.0668109743732038,0.030146243952381687,0.16707480184358514,0.19515339370003118,2.489795918367347,1.7235415905492633,-0.020843889598726646,0.07899356702799282,non_monotonic
20,fixed,0.1,eligible,range_based_volatility,rogers_satchell_vol_60,2196,1952,36,0.018442622950819672,0.8888888888888888,0.6716684064022269,0.1578659913331457,0.017998091644443246,0.080011100713279,0.030146243952381687,0.16707480184358514,0.19515339370003118,3.873015873015873,2.218812162546178,-0.020843889598726646,0.07899356702799282,non_monotonic
1,fixed,0.03,diagnostic_only,range_based_volatility,intraday_range_ratio_20,2196,2196,17,0.007741347905282332,1.0,0.7234565234997166,0.06632545066550255,0.008329503387701142,0.0678429065562484,0.11669618813134741,-0.006056010031561826,0.11669618813134741,5.284491978609625,2.935828877005348,0.008514135063256234,0.005813275135125807,non_monotonic
1,fixed,0.05,diagnostic_only,range_based_volatility,intraday_range_ratio_20,2196,2196,1,0.0004553734061930783,1.0,0.9772209567198178,0.0196078431372549,0.0016533850244716739,0.03526915881075777,0.11669618813134741,-0.006056010031561826,0.11669618813134741,9.98181818181818,4.99090909090909,0.008514135063256234,0.005813275135125807,pass
1,fixed,0.08,diagnostic_only,range_based_volatility,intraday_range_ratio_20,2196,2196,0,0.0,1.0,,,0.0012439492219767391,,0.11669618813134741,-0.006056010031561826,0.11669618813134741,,,0.008514135063256234,0.005813275135125807,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,range_based_volatility,intraday_range_ratio_20,2196,2196,0,0.0,1.0,,,0.0012439492219767391,,0.11669618813134741,-0.006056010031561826,0.11669618813134741,,,0.008514135063256234,0.005813275135125807,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,range_based_volatility,intraday_range_ratio_20,2196,2196,89,0.04052823315118397,1.0,0.5851868837422609,0.1297992596064746,0.03871047871736986,0.0581913368924245,0.04643452882135009,0.09863599868852192,0.17807378090254525,2.80388151174668,1.5701736465781408,-5.110502142438376e-05,0.016217866693898603,non_monotonic
3,fixed,0.05,diagnostic_only,range_based_volatility,intraday_range_ratio_20,2196,2196,9,0.004098360655737705,1.0,0.6672763298277702,0.2527389869522005,0.004991266536171623,0.03702017519366957,0.04643452882135009,0.09863599868852192,0.17807378090254525,4.436363636363636,2.218181818181818,-5.110502142438376e-05,0.016217866693898603,non_monotonic
3,fixed,0.08,diagnostic_only,range_based_volatility,intraday_range_ratio_20,2196,2196,0,0.0,1.0,,,0.0012439492219767391,,0.04643452882135009,0.09863599868852192,0.17807378090254525,,,-5.110502142438376e-05,0.016217866693898603,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,range_based_volatility,intraday_range_ratio_20,2196,2196,0,0.0,1.0,,,0.0012439492219767391,,0.04643452882135009,0.09863599868852192,0.17807378090254525,,,-5.110502142438376e-05,0.016217866693898603,insufficient_unique_scores
5,fixed,0.03,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,116,0.052823315118397086,1.0,0.5683935676392573,0.15165451354541504,0.050141166300481745,0.05299492147277744,0.03400739587038531,0.20381941781430934,0.2637292601094494,2.667554858934169,1.4628526645768025,-0.0036249263688299645,0.023950174313331546,non_monotonic
5,fixed,0.05,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,17,0.007741347905282332,1.0,0.6961909132629647,0.1708730382352649,0.008331894720173982,0.05956488352733741,0.03400739587038531,0.20381941781430934,0.2637292601094494,4.110160427807486,2.055080213903743,-0.0036249263688299645,0.023950174313331546,non_monotonic
5,fixed,0.08,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,0,0.0,1.0,,,0.0012439492219767391,,0.03400739587038531,0.20381941781430934,0.2637292601094494,,,-0.0036249263688299645,0.023950174313331546,insufficient_unique_scores
5,fixed,0.1,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,0,0.0,1.0,,,0.0012439492219767391,,0.03400739587038531,0.20381941781430934,0.2637292601094494,,,-0.0036249263688299645,0.023950174313331546,insufficient_unique_scores
10,fixed,0.03,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,249,0.1133879781420765,1.0,0.5060570994816451,0.16251023796307662,0.10665292814490561,0.006652818696335293,0.05594902343246395,0.25547509536265656,0.2210264318454279,1.5233296823658269,1.1825848849945235,-0.00633511392830934,0.03839437613210788,non_monotonic
10,fixed,0.05,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,73,0.033242258652094715,1.0,0.5969712025500229,0.1245364244884632,0.031965675804664424,0.06021955484439787,0.05594902343246395,0.25547509536265656,0.2210264318454279,1.914321295143213,1.6408468244084682,-0.00633511392830934,0.03839437613210788,non_monotonic
10,fixed,0.08,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,12,0.00546448087431694,1.0,0.6026404151404151,0.026954270552357332,0.006293299630334751,0.026211608474841906,0.05594902343246395,0.25547509536265656,0.2210264318454279,1.6636363636363636,1.6636363636363636,-0.00633511392830934,0.03839437613210788,non_monotonic
10,fixed,0.1,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,1,0.0004553734061930783,1.0,0.5785876993166287,0.0010799136069114472,0.001667587061875167,0.005808047632320491,0.05594902343246395,0.25547509536265656,0.2210264318454279,0.0,0.0,-0.00633511392830934,0.03839437613210788,non_monotonic
20,fixed,0.03,diagnostic_only,range_based_volatility,intraday_range_ratio_20,2196,2196,463,0.21083788706739526,1.0,0.5351810054849392,0.2732386229615152,0.1971550698035653,0.04971144150127523,0.031030199032592503,0.2220633689449222,0.13816320597457724,1.4444531710190458,1.3582171608089535,-0.02031888770370962,0.08065977410090716,non_monotonic
20,fixed,0.05,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,242,0.11020036429872496,1.0,0.5855735638698326,0.21344323375258134,0.1033371733573152,0.0928256319005547,0.031030199032592503,0.2220633689449222,0.13816320597457724,1.9798647633358375,1.7530052592036063,-0.02031888770370962,0.08065977410090716,non_monotonic
20,fixed,0.08,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,84,0.03825136612021858,1.0,0.6439619408369408,0.16248870666767726,0.03649005064987865,0.09565168506125875,0.031030199032592503,0.2220633689449222,0.13816320597457724,2.851948051948052,2.2577922077922077,-0.02031888770370962,0.08065977410090716,non_monotonic
20,fixed,0.1,eligible,range_based_volatility,intraday_range_ratio_20,2196,2196,36,0.01639344262295082,1.0,0.7200102880658437,0.23174757672307106,0.0162342422707672,0.09677862508956614,0.031030199032592503,0.2220633689449222,0.13816320597457724,4.436363636363636,2.7727272727272725,-0.02031888770370962,0.08065977410090716,non_monotonic
1,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,2196,2196,17,0.007741347905282332,1.0,0.2806198202089464,0.005306911362338499,0.01121789097759079,-0.0666061092589136,-0.0429256653010754,-0.019545896650085912,-0.0429256653010754,0.0,0.5871657754010695,0.004008886448444622,0.0037920375128712813,non_monotonic
1,fixed,0.05,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,2196,2196,1,0.0004553734061930783,1.0,0.3161731207289294,0.000663129973474801,0.004561921172688418,-0.013585945820459385,-0.0429256653010754,-0.019545896650085912,-0.0429256653010754,0.0,0.0,0.004008886448444622,0.0037920375128712813,non_monotonic
1,fixed,0.08,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,2196,2196,0,0.0,1.0,,,0.004148181715812616,,-0.0429256653010754,-0.019545896650085912,-0.0429256653010754,,,0.004008886448444622,0.0037920375128712813,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,2196,2196,0,0.0,1.0,,,0.004148181715812616,,-0.0429256653010754,-0.019545896650085912,-0.0429256653010754,,,0.004008886448444622,0.0037920375128712813,insufficient_unique_scores
