slice_id,entity_id,decision_trade_date,apply_trade_date,realized_open_to_open_return,baseline_score,model_score,baseline_bucket,model_bucket,arm_no_downshift_exposure,arm_baseline_driven_exposure,arm_model_driven_exposure
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家居用品,2016-08-10,2016-08-11,-0.005470654125116603,0.016249265114247884,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家电零部件Ⅱ,2016-08-10,2016-08-11,-0.014372552360208846,0.017693039929186947,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小家电,2016-08-10,2016-08-11,-0.012419145684982924,0.01830921649719116,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小金属,2016-08-10,2016-08-11,-0.0263915482814856,0.021008356724387608,0.2783018867924528,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工业金属,2016-08-10,2016-08-11,-0.014701533461200178,0.018222267951884814,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程咨询服务Ⅱ,2016-08-10,2016-08-11,-0.014181195642152922,0.020754769461110087,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程机械,2016-08-10,2016-08-11,-0.015425907997192012,0.012814461488629213,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:广告营销,2016-08-10,2016-08-11,-0.019827041936378298,0.020218701204891495,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:影视院线,2016-08-10,2016-08-11,-0.007747996635184995,0.01878790423308694,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产开发,2016-08-10,2016-08-11,-0.012002678099751085,0.012715147571953023,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产服务,2016-08-10,2016-08-11,-0.019668479072856293,0.017521843696438704,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房屋建设Ⅱ,2016-08-10,2016-08-11,-0.009501129525573027,0.013779710665336597,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:摩托车及其他,2016-08-10,2016-08-11,-0.01639782261027478,0.018017748465990142,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:教育,2016-08-10,2016-08-11,-0.02490867552078535,0.020074064305507656,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:数字媒体,2016-08-10,2016-08-11,-0.012217550265571031,0.02301760574348821,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:文娱用品,2016-08-10,2016-08-11,-0.014052392336806996,0.0149839462207745,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:旅游及景区,2016-08-10,2016-08-11,-0.011504545490845342,0.014134642846187328,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:普钢,2016-08-10,2016-08-11,-0.015129901518827982,0.01362860491114996,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:服装家纺,2016-08-10,2016-08-11,-0.014653067992072666,0.015063725954051805,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:橡胶,2016-08-10,2016-08-11,-0.021120023698081414,0.0242447184582216,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:水泥,2016-08-10,2016-08-11,-0.01686001230087919,0.015218797400887591,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车服务,2016-08-10,2016-08-11,-0.02139975521339088,0.018043520937525606,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车零部件,2016-08-10,2016-08-11,-0.01600450642235063,0.01693986383661506,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:油服工程,2016-08-10,2016-08-11,-0.002397405509439232,0.017284724490600527,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:消费电子,2016-08-10,2016-08-11,-0.022706069461274625,0.019696718930948737,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:渔业,2016-08-10,2016-08-11,-0.012891618704746977,0.01698597986252713,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:游戏Ⅱ,2016-08-10,2016-08-11,-0.02021029913645256,0.020342008046990698,0.29464285714285715,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:炼化及贸易,2016-08-10,2016-08-11,-0.008930300899078536,0.014753226059909119,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:焦炭Ⅱ,2016-08-10,2016-08-11,-0.017386835913923204,0.01773961204275486,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:煤炭开采,2016-08-10,2016-08-11,-0.01754821892700975,0.018763315729513237,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:照明设备Ⅱ,2016-08-10,2016-08-11,-0.02214759609544925,0.02072394149830534,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:燃气Ⅱ,2016-08-10,2016-08-11,-0.011611601086528256,0.013913215999331452,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:物流,2016-08-10,2016-08-11,-0.012017028784088057,0.017863786233330556,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:特钢Ⅱ,2016-08-10,2016-08-11,-0.011624337389427253,0.017130963578578365,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环保设备Ⅱ,2016-08-10,2016-08-11,-0.017125500052258658,0.015279515688000157,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环境治理,2016-08-10,2016-08-11,-0.013379171496035625,0.01567166313653852,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:玻璃玻纤,2016-08-10,2016-08-11,-0.017766313782221044,0.015997447775842763,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:生物制品,2016-08-10,2016-08-11,0.023416822950862004,0.017579477602637034,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电力,2016-08-10,2016-08-11,-0.009921620303036338,0.011069996324170812,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电子化学品Ⅱ,2016-08-10,2016-08-11,-0.029068822194316613,0.022197039809320862,0.2783018867924528,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电机Ⅱ,2016-08-10,2016-08-11,-0.025749505288313768,0.019943975090834398,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电池,2016-08-10,2016-08-11,-0.014902178928383192,2.437716976121447,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电网设备,2016-08-10,2016-08-11,-0.016603583900173247,0.026751992915067597,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电视广播Ⅱ,2016-08-10,2016-08-11,-0.013181028044962684,0.014871348052541353,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白色家电,2016-08-10,2016-08-11,-0.0111208336169758,0.0174424941526984,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白酒Ⅱ,2016-08-10,2016-08-11,-0.00816351840534335,0.02192161990512888,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:种植业,2016-08-10,2016-08-11,-0.018449164040747257,0.016506812196794052,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:纺织制造,2016-08-10,2016-08-11,-0.01893772138808425,0.014549371003193253,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:综合Ⅱ,2016-08-10,2016-08-11,-0.012361202254677961,0.015513457668094942,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:股份制银行Ⅱ,2016-08-10,2016-08-11,0.015235909555584737,0.006764001696709985,0.036036036036036036,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:能源金属,2016-08-10,2016-08-11,-0.0241624834429095,0.021513123483859618,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:自动化设备,2016-08-10,2016-08-11,-0.018537804383242262,0.021031244808234623,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航天装备Ⅱ,2016-08-10,2016-08-11,-0.019268773454591326,0.020708989449227326,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航海装备Ⅱ,2016-08-10,2016-08-11,-0.024857726949567227,0.019507493083569184,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空机场,2016-08-10,2016-08-11,-0.012119809668070247,0.015309958131721736,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空装备Ⅱ,2016-08-10,2016-08-11,-0.02243051726367029,0.018388376602181327,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航运港口,2016-08-10,2016-08-11,-0.0120199462809214,0.012044428003328564,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修建材,2016-08-10,2016-08-11,-0.016244230546426874,0.016591306701313445,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修装饰Ⅱ,2016-08-10,2016-08-11,-0.02009529942552868,0.01811990272533319,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:计算机设备,2016-08-10,2016-08-11,-0.01808466461533287,0.018737092417181904,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:证券Ⅱ,2016-08-10,2016-08-11,-0.001228049334009107,0.01772117959254087,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:调味发酵品Ⅱ,2016-08-10,2016-08-11,-0.008770703339975428,0.015078520654927898,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贵金属,2016-08-10,2016-08-11,-0.012752626834851566,0.027133045392033008,0.30438521066208085,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贸易Ⅱ,2016-08-10,2016-08-11,-0.01890909642109395,0.019444782961791127,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:轨交设备Ⅱ,2016-08-10,2016-08-11,-0.017708220383495177,0.016226606217838564,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:软件开发,2016-08-10,2016-08-11,-0.014476464795841415,0.022333225609141947,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信服务,2016-08-10,2016-08-11,-0.009053653708296583,0.020490556056519765,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信设备,2016-08-10,2016-08-11,-0.019026172235192984,0.019339023086621037,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通用设备,2016-08-10,2016-08-11,-0.01926727017051988,0.01721357457537804,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:造纸,2016-08-10,2016-08-11,-0.013268251954176025,0.014476227101230333,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:酒店餐饮,2016-08-10,2016-08-11,0.0024789620347023256,0.01408836095439325,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:金属新材料,2016-08-10,2016-08-11,-0.02371287118912002,0.026739901805250963,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:铁路公路,2016-08-10,2016-08-11,-0.00939678501696739,0.011025278358398581,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非白酒,2016-08-10,2016-08-11,-0.012123720699739882,0.013603203800623798,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非金属材料Ⅱ,2016-08-10,2016-08-11,-0.008728195866243404,0.014314630738760055,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:风电设备,2016-08-10,2016-08-11,-0.01296543674881001,0.01630597654806864,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:食品加工,2016-08-10,2016-08-11,-0.00607088164681413,0.015756321197257707,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饮料乳品,2016-08-10,2016-08-11,-0.009006158478455206,0.014727172148562622,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饰品,2016-08-10,2016-08-11,-0.014031850143844449,0.01433450757080926,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饲料,2016-08-10,2016-08-11,-0.010786373113013337,0.01814667024270256,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:黑色家电,2016-08-10,2016-08-11,-0.009218641333929911,0.018607571377911074,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:IT服务Ⅱ,2016-08-11,2016-08-12,0.01733406097437795,0.021083616713101827,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:一般零售,2016-08-11,2016-08-12,0.018652764208583417,0.013716766511574158,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业工程,2016-08-11,2016-08-12,0.016979499019722955,0.014944145786397424,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业服务,2016-08-11,2016-08-12,0.013179614919531124,0.017999796702922004,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业连锁Ⅱ,2016-08-11,2016-08-12,-0.009520447077161043,0.026693249282350114,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专用设备,2016-08-11,2016-08-12,0.01641229097542496,0.017041105248008056,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:个护用品,2016-08-11,2016-08-12,-0.0019807625070629165,0.02055628913228858,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:中药Ⅱ,2016-08-11,2016-08-12,0.00982023315686087,0.013708700376556573,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:乘用车,2016-08-11,2016-08-12,0.01403517129039411,0.013745257515917627,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:互联网电商,2016-08-11,2016-08-12,0.024353699856626942,0.020186300679968988,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:休闲食品,2016-08-11,2016-08-12,0.009994065800931207,0.021176048645255446,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:保险Ⅱ,2016-08-11,2016-08-12,0.028333148203535385,0.008714592365357604,0.11016949152542373,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:元件,2016-08-11,2016-08-12,0.005854177438720187,0.019663652971453838,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:光伏设备,2016-08-11,2016-08-12,0.014681778702772652,0.019970511953177117,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:光学光电子,2016-08-11,2016-08-12,0.013602701877646561,0.019896595533798262,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电子Ⅱ,2016-08-11,2016-08-12,0.011951187663439722,0.02118675944571998,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电源设备Ⅱ,2016-08-11,2016-08-12,0.01433144121495844,0.019119264965271162,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:养殖业,2016-08-11,2016-08-12,0.014475801342527461,0.016226991886043356,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:军工电子Ⅱ,2016-08-11,2016-08-12,0.014703174332336255,0.02015706713606725,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农产品加工,2016-08-11,2016-08-12,0.00762761049587013,0.015012293144037828,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农化制品,2016-08-11,2016-08-12,0.010550261153322138,0.016185875432186626,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:冶钢原料,2016-08-11,2016-08-12,0.010212859034592459,0.01831091772214168,0.2783018867924528,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:出版,2016-08-11,2016-08-12,0.019228434905205427,0.016229034909878995,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:动物保健Ⅱ,2016-08-11,2016-08-12,0.01859579467861594,0.01824307053299829,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:包装印刷,2016-08-11,2016-08-12,0.009784123680069312,0.018936955533107043,0.25388838060384267,low,low,1.0,1.0,1.0
