fold_id,asof_mode,model_variant,horizon,threshold_type,threshold_value,target_usage,calibration_method,bin_index,bin_low,bin_high,row_count,positive_event_count,mean_score,observed_event_rate,calibration_gap
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,5,0.5,0.6,48,0,0.5485115326502559,0.0,-0.5485115326502559
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,6,0.6,0.7,87,1,0.6549194834771962,0.011494252873563218,-0.643425230603633
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,7,0.7,0.8,80,3,0.7492091837476075,0.0375,-0.7117091837476075
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,8,0.8,0.9,23,0,0.8326196831899457,0.0,-0.8326196831899457
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,9,0.9,1.0,3,0,0.9267308455475218,0.0,-0.9267308455475218
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,0,0.0,0.1,366,23,0.01527162769117134,0.06284153005464481,0.04756990236347347
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,0,0.0,0.1,366,23,0.016438356164383557,0.06284153005464481,0.04640317389026125
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,0,0.0,0.1,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,1,0.1,0.2,2,0,0.17234011141373273,0.0,-0.17234011141373273
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,2,0.2,0.3,13,3,0.27005584964010376,0.23076923076923078,-0.03928661887087298
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,3,0.3,0.4,19,0,0.33588755706326284,0.0,-0.33588755706326284
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,4,0.4,0.5,43,0,0.45612227234290054,0.0,-0.45612227234290054
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,5,0.5,0.6,41,0,0.5460563536953226,0.0,-0.5460563536953226
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,6,0.6,0.7,49,0,0.6495988479901369,0.0,-0.6495988479901369
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,7,0.7,0.8,92,0,0.7593741030902258,0.0,-0.7593741030902258
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,8,0.8,0.9,85,0,0.8490640562387368,0.0,-0.8490640562387368
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,9,0.9,1.0,22,0,0.9232523842434781,0.0,-0.9232523842434781
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,0,0.0,0.1,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,1,0.1,0.2,1,0,0.15563045512497808,0.0,-0.15563045512497808
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,2,0.2,0.3,10,0,0.26071496584021486,0.0,-0.26071496584021486
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,3,0.3,0.4,20,0,0.3401602092008464,0.0,-0.3401602092008464
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,4,0.4,0.5,34,0,0.45788175925862123,0.0,-0.45788175925862123
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,5,0.5,0.6,47,0,0.5431488838453087,0.0,-0.5431488838453087
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,6,0.6,0.7,51,0,0.6529449653078069,0.0,-0.6529449653078069
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,7,0.7,0.8,89,0,0.7617441124948888,0.0,-0.7617441124948888
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,8,0.8,0.9,92,0,0.847823945866686,0.0,-0.847823945866686
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,9,0.9,1.0,22,0,0.9246368027013652,0.0,-0.9246368027013652
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,0,0.0,0.1,356,139,0.01653630321259518,0.3904494382022472,0.373913134989652
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,1,0.1,0.2,7,2,0.14444604811245476,0.2857142857142857,0.14126823760183094
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,2,0.2,0.3,2,0,0.23985815721919365,0.0,-0.23985815721919365
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,3,0.3,0.4,1,0,0.33727465109446003,0.0,-0.33727465109446003
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,0,0.0,0.1,366,141,0.01907005802344345,0.38524590163934425,0.3661758436159008
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,0,0.0,0.1,366,141,0.02312178949290649,0.38524590163934425,0.36212411214643775
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,0,0.0,0.1,361,54,0.006768898506761533,0.14958448753462603,0.14281558902786448
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,1,0.1,0.2,4,0,0.12627701307747213,0.0,-0.12627701307747213
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,2,0.2,0.3,1,0,0.20792058244314746,0.0,-0.20792058244314746
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,0,0.0,0.1,362,12,0.007662174472748199,0.03314917127071823,0.02548699679797003
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,1,0.1,0.2,4,0,0.14361805825990787,0.0,-0.14361805825990787
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,0,0.0,0.1,362,1,0.007958840583471499,0.0027624309392265192,-0.005196409644244979
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,1,0.1,0.2,4,0,0.14535037604776355,0.0,-0.14535037604776355
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,0,0.0,0.1,12,2,0.07030851381178971,0.16666666666666666,0.09635815285487695
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,1,0.1,0.2,33,5,0.1498428185699419,0.15151515151515152,0.0016723329452096314
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,2,0.2,0.3,53,2,0.2545855170248133,0.03773584905660377,-0.21684966796820954
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,3,0.3,0.4,84,0,0.34694931540473195,0.0,-0.34694931540473195
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,4,0.4,0.5,106,1,0.44388496955873685,0.009433962264150943,-0.4344510072945859
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,5,0.5,0.6,44,1,0.5393554669564421,0.022727272727272728,-0.5166281942291694
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,6,0.6,0.7,16,0,0.6441245849316071,0.0,-0.6441245849316071
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,7,0.7,0.8,18,0,0.7429205121883296,0.0,-0.7429205121883296
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,0,0.0,0.1,366,11,0.005388082537569468,0.030054644808743168,0.0246665622711737
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,0,0.0,0.1,366,11,0.0054336081010157135,0.030054644808743168,0.024621036707727455
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,0,0.0,0.1,57,16,0.06836204627585468,0.2807017543859649,0.21233970811011021
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,1,0.1,0.2,94,3,0.1525068150015838,0.031914893617021274,-0.12059192138456254
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,2,0.2,0.3,101,1,0.24741218300524942,0.009900990099009901,-0.2375111929062395
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,3,0.3,0.4,54,2,0.3388545412919238,0.037037037037037035,-0.3018175042548868
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,4,0.4,0.5,22,1,0.4410021563586126,0.045454545454545456,-0.39554761090406715
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,5,0.5,0.6,26,0,0.536390245888313,0.0,-0.536390245888313
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,6,0.6,0.7,9,0,0.6398704135930982,0.0,-0.6398704135930982
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,7,0.7,0.8,3,0,0.7407846149041438,0.0,-0.7407846149041438
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,0,0.0,0.1,366,23,0.005446321555837057,0.06284153005464481,0.05739520849880775
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,0,0.0,0.1,366,23,0.004818224121914966,0.06284153005464481,0.05802330593272984
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,7,0.7,0.8,0,0,,,
